strategy,signal_date,trade_date,selected_symbols,selected_momentum,market_volatility,high_volatility,bond_weight,target_weights
momentum_bond_defense,2018-12-10,2018-12-11,159928|512980,0.02690583|0.00291121,0.2590295364524318,True,0.2,159928:0.400000|512980:0.400000|511010:0.200000
momentum_bond_defense,2019-01-09,2019-01-10,512880|512660,0.03421053|0.01860465,0.20563596902259848,False,0.0,512880:0.500000|512660:0.500000
momentum_bond_defense,2019-02-13,2019-02-14,159928|510300,0.14879650|0.12787927,0.18374159278487046,False,0.0,159928:0.500000|510300:0.500000
momentum_bond_defense,2019-03-13,2019-03-14,512980|512880,0.29741379|0.24851367,0.41254523714695246,True,0.2,512980:0.400000|512880:0.400000|511010:0.200000
momentum_bond_defense,2019-04-11,2019-04-12,159928|510300,0.17162872|0.08955696,0.29486922163228635,True,0.2,159928:0.400000|510300:0.400000|511010:0.200000
momentum_bond_defense,2019-05-14,2019-05-15,159928|512800,0.00149477|-0.05056180,0.3585385999348874,True,0.2,159928:0.400000|512800:0.400000|511010:0.200000
momentum_bond_defense,2019-06-12,2019-06-13,512400|159928,0.09278351|0.04179104,0.23786161563779348,False,0.0,512400:0.500000|159928:0.500000
momentum_bond_defense,2019-07-10,2019-07-11,512690|512010,0.46666667|0.07853403,0.21490769295202342,False,0.0,512690:0.500000|512010:0.500000
momentum_bond_defense,2019-08-07,2019-08-08,512400|512480,0.04942339|-0.00407332,0.149405632379306,False,0.0,512400:0.500000|512480:0.500000
momentum_bond_defense,2019-09-04,2019-09-05,512690|512480,0.39869281|0.26175869,0.16773623393360346,False,0.0,512690:0.500000|512480:0.500000
momentum_bond_defense,2019-10-10,2019-10-11,512170|512800,0.05882353|0.03435115,0.14145839718707248,False,0.0,512170:0.500000|512800:0.500000
momentum_bond_defense,2019-11-07,2019-11-08,512010|512170,0.07300885|0.06763285,0.13723556088684288,False,0.0,512010:0.500000|512170:0.500000
momentum_bond_defense,2019-12-05,2019-12-06,512480|512400,0.09688013|0.03500000,0.1290985173607575,False,0.0,512480:0.500000|512400:0.500000
momentum_bond_defense,2020-01-03,2020-01-06,512400|512980,0.16425121|0.15514993,0.1433311952485266,False,0.0,512400:0.500000|512980:0.500000
momentum_bond_defense,2020-02-10,2020-02-11,512480|512170,0.20214190|0.13603819,0.4224408777841566,True,0.2,512480:0.400000|512170:0.400000|511010:0.200000
momentum_bond_defense,2020-03-09,2020-03-10,512880|512170,0.10234542|0.10084034,0.3166768329739809,True,0.2,512880:0.400000|512170:0.400000|511010:0.200000
momentum_bond_defense,2020-04-07,2020-04-08,159928|512010,0.03234153|0.01197605,0.3428016177447775,True,0.2,159928:0.400000|512010:0.400000|511010:0.200000
momentum_bond_defense,2020-05-08,2020-05-11,512690|512480,0.29702970|0.08863636,0.1362968236778956,False,0.0,512690:0.500000|512480:0.500000
momentum_bond_defense,2020-06-05,2020-06-08,512690|515030,0.30916031|0.06459054,0.16815126661720722,False,0.0,512690:0.500000|515030:0.500000
momentum_bond_defense,2020-07-07,2020-07-08,512690|512880,0.41982507|0.36315229,0.3328489595410977,True,0.2,512690:0.400000|512880:0.400000|511010:0.200000
momentum_bond_defense,2020-08-04,2020-08-05,512660|512010,0.22475570|0.17024540,0.3602199373780841,True,0.2,512660:0.400000|512010:0.400000|511010:0.200000
momentum_bond_defense,2020-09-01,2020-09-02,512690|159928,0.21142857|0.08847185,0.20170464852625689,False,0.0,512690:0.500000|159928:0.500000
momentum_bond_defense,2020-09-29,2020-09-30,515220|515030,-0.01262626|-0.02156334,0.2006057242645129,False,0.0,515220:0.500000|515030:0.500000
momentum_bond_defense,2020-11-04,2020-11-05,512690|515030,0.22678571|0.20661157,0.19612016647002606,False,0.0,512690:0.500000|515030:0.500000
momentum_bond_defense,2020-12-02,2020-12-03,515220|512400,0.22413793|0.15147783,0.1787611220407119,False,0.0,515220:0.500000|512400:0.500000
momentum_bond_defense,2020-12-30,2020-12-31,512690|515030,0.31743869|0.20830245,0.144857103554821,False,0.0,512690:0.500000|515030:0.500000
momentum_bond_defense,2021-01-28,2021-01-29,515790|512170,0.12398922|0.11398964,0.2649953612300134,True,0.2,515790:0.400000|512170:0.400000|511010:0.200000
momentum_bond_defense,2021-03-04,2021-03-05,515220|512400,0.13815789|0.06596558,0.3115517680322413,True,0.2,515220:0.400000|512400:0.400000|511010:0.200000
momentum_bond_defense,2021-04-01,2021-04-02,512690|512170,0.07701863|0.01168831,0.27258524517760796,True,0.2,512690:0.400000|512170:0.400000|511010:0.200000
momentum_bond_defense,2021-04-30,2021-05-06,512690|515030,0.13264129|0.10533423,0.17064719911577483,False,0.0,512690:0.500000|515030:0.500000
momentum_bond_defense,2021-06-02,2021-06-03,512690|515030,0.14052953|0.13683568,0.19715285314431727,False,0.0,512690:0.500000|515030:0.500000
momentum_bond_defense,2021-07-01,2021-07-02,512480|515790,0.21942110|0.13739130,0.12931342115693858,False,0.0,512480:0.500000|515790:0.500000
momentum_bond_defense,2021-07-29,2021-07-30,512400|515790,0.29032258|0.20107034,0.25574145710377244,True,0.2,512400:0.400000|515790:0.400000|511010:0.200000
momentum_bond_defense,2021-08-26,2021-08-27,515220|512660,0.28254438|0.14072848,0.20923142057121585,False,0.0,515220:0.500000|512660:0.500000
momentum_bond_defense,2021-09-27,2021-09-28,512690|515220,0.16108247|0.11072664,0.15053963480115215,False,0.0,512690:0.500000|515220:0.500000
momentum_bond_defense,2021-11-01,2021-11-02,515790|515030,0.10361160|0.08433735,0.13251411403653965,False,0.0,515790:0.500000|515030:0.500000
momentum_bond_defense,2021-11-29,2021-11-30,512660|512400,0.09042954|0.07859281,0.11455035725849882,False,0.0,512660:0.500000|512400:0.500000
momentum_bond_defense,2021-12-27,2021-12-28,515220|512980,0.15649867|0.09825034,0.1428925297998342,False,0.0,515220:0.500000|512980:0.500000
momentum_bond_defense,2022-01-25,2022-01-26,512800|515230,0.04049296|-0.00789733,0.16482277610939228,False,0.0,512800:0.500000|515230:0.500000
momentum_bond_defense,2022-03-01,2022-03-02,515220|512400,0.16810878|0.11726384,0.17495406031459593,False,0.0,515220:0.500000|512400:0.500000
momentum_bond_defense,2022-03-29,2022-03-30,515220|512010,0.09312169|-0.04197080,0.34527424616791974,True,0.2,515220:0.400000|512010:0.400000|511010:0.200000
momentum_bond_defense,2022-04-28,2022-04-29,512690|159928,0.09577465|0.03582395,0.31977708933427623,True,0.2,512690:0.400000|159928:0.400000|511010:0.200000
momentum_bond_defense,2022-05-31,2022-06-01,515790|515030,0.21848014|0.18046049,0.22204327557853254,False,0.0,515790:0.500000|515030:0.500000
momentum_bond_defense,2022-06-29,2022-06-30,515030|515790,0.22403795|0.16158753,0.17736609223726668,False,0.0,515030:0.500000|515790:0.500000
momentum_bond_defense,2022-07-27,2022-07-28,515790|512660,0.07321538|0.02923474,0.13768507621573584,False,0.0,515790:0.500000|512660:0.500000
momentum_bond_defense,2022-08-24,2022-08-25,515220|512480,0.12124060|0.02483801,0.17964349155909684,False,0.0,515220:0.500000|512480:0.500000
momentum_bond_defense,2022-09-22,2022-09-23,515220|512800,0.03017603|0.01934236,0.13597840712523146,False,0.0,515220:0.500000|512800:0.500000
momentum_bond_defense,2022-10-27,2022-10-28,512170|515230,0.12415350|0.10555556,0.20475363449575412,False,0.0,512170:0.500000|515230:0.500000
momentum_bond_defense,2022-11-24,2022-11-25,512690|512980,0.09186747|0.09177820,0.2793533488670172,True,0.2,512690:0.400000|512980:0.400000|511010:0.200000
momentum_bond_defense,2022-12-22,2022-12-23,512690|159928,0.17517241|0.11917660,0.19062013977511444,False,0.0,512690:0.500000|159928:0.500000
momentum_bond_defense,2023-01-20,2023-01-30,515230|515790,0.17795485|0.17767296,0.11271345598799695,False,0.0,515230:0.500000|515790:0.500000
momentum_bond_defense,2023-02-24,2023-02-27,512980|515220,0.04658385|0.02929688,0.17170855127738097,False,0.0,512980:0.500000|515220:0.500000
momentum_bond_defense,2023-03-24,2023-03-27,512980|515230,0.21661721|0.16118421,0.13731704665446937,False,0.0,512980:0.500000|515230:0.500000
momentum_bond_defense,2023-04-24,2023-04-25,512980|512480,0.10853659|0.02265705,0.1326075779944098,False,0.0,512980:0.500000|512480:0.500000
momentum_bond_defense,2023-05-25,2023-05-26,515790|512660,0.03293173|0.00371402,0.1430396975890062,False,0.0,515790:0.500000|512660:0.500000
momentum_bond_defense,2023-06-26,2023-06-27,515230|512980,0.09677419|0.07487923,0.14308944111755695,False,0.0,515230:0.500000|512980:0.500000
momentum_bond_defense,2023-07-24,2023-07-25,515220|512880,0.05353075|0.04662005,0.11230198037747326,False,0.0,515220:0.500000|512880:0.500000
momentum_bond_defense,2023-08-21,2023-08-22,512880|512690,0.09688196|0.01781170,0.2034803200053308,False,0.0,512880:0.500000|512690:0.500000
momentum_bond_defense,2023-09-18,2023-09-19,515220|512480,0.16888889|0.02904040,0.136101746129715,False,0.0,515220:0.500000|512480:0.500000
momentum_bond_defense,2023-10-24,2023-10-25,512880|512480,-0.01047120|-0.01840491,0.14788725753452656,False,0.0,512880:0.500000|512480:0.500000
momentum_bond_defense,2023-11-21,2023-11-22,512980|515230,0.15373563|0.08957219,0.1073593164289351,False,0.0,512980:0.500000|515230:0.500000
momentum_bond_defense,2023-12-19,2023-12-20,515220|512980,0.05019685|-0.00124533,0.11478274581899676,False,0.0,515220:0.500000|512980:0.500000
momentum_bond_defense,2024-01-17,2024-01-18,515790|512800,0.06857855|0.03696498,0.17183411440225274,False,0.0,515790:0.500000|512800:0.500000
momentum_bond_defense,2024-02-22,2024-02-23,515220|512800,0.15952598|0.11257036,0.21194353839302163,False,0.0,515220:0.500000|512800:0.500000
momentum_bond_defense,2024-03-21,2024-03-22,512400|512980,0.13288288|0.13229018,0.1288604140012979,False,0.0,512400:0.500000|512980:0.500000
momentum_bond_defense,2024-04-22,2024-04-23,512400|512800,0.05467197|0.04332756,0.1510079533169095,False,0.0,512400:0.500000|512800:0.500000
momentum_bond_defense,2024-05-23,2024-05-24,159915|512800,0.06341750|0.05481728,0.12549208681223556,False,0.0,159915:0.500000|512800:0.500000
momentum_bond_defense,2024-06-21,2024-06-24,512480|512660,0.11407407|-0.02325581,0.0843014655424288,False,0.0,512480:0.500000|512660:0.500000
momentum_bond_defense,2024-07-19,2024-07-22,512800|510300,0.07060755|0.02541604,0.09889932037717077,False,0.0,512800:0.500000|510300:0.500000
momentum_bond_defense,2024-08-16,2024-08-19,512880|512980,0.01627034|0.00000000,0.14835819174358356,False,0.0,512880:0.500000|512980:0.500000
momentum_bond_defense,2024-09-13,2024-09-18,515030|512880,0.00000000|-0.00862069,0.11037233307777654,False,0.0,515030:0.500000|512880:0.500000
momentum_bond_defense,2024-10-22,2024-10-23,512480|515230,0.57894737|0.55959596,0.6406989341717502,True,0.2,512480:0.400000|515230:0.400000|511010:0.200000
momentum_bond_defense,2024-11-19,2024-11-20,515030|512880,0.09991604|0.06893543,0.2213353593194225,False,0.0,515030:0.500000|512880:0.500000
momentum_bond_defense,2024-12-17,2024-12-18,512980|512800,0.08355091|0.01564723,0.1864104295411687,False,0.0,512980:0.500000|512800:0.500000
momentum_bond_defense,2025-01-15,2025-01-16,512480|512800,0.04020619|0.03081232,0.18022963057590802,False,0.0,512480:0.500000|512800:0.500000
momentum_bond_defense,2025-02-20,2025-02-21,515230|512170,0.26308725|0.16129032,0.10815126886458803,False,0.0,515230:0.500000|512170:0.500000
momentum_bond_defense,2025-03-20,2025-03-21,512690|512400,0.07495741|0.07058824,0.15746746231973335,False,0.0,512690:0.500000|512400:0.500000
momentum_bond_defense,2025-04-18,2025-04-21,159928|512800,0.00970874|0.00650195,0.2777784275544522,True,0.2,159928:0.400000|512800:0.400000|511010:0.200000
momentum_bond_defense,2025-05-21,2025-05-22,515030|159915,0.10763889|0.08306709,0.08957296356049924,False,0.0,515030:0.500000|159915:0.500000
momentum_bond_defense,2025-06-19,2025-06-20,512800|512980,0.04342432|0.02878598,0.07467857858802027,False,0.0,512800:0.500000|512980:0.500000
momentum_bond_defense,2025-07-17,2025-07-18,515790|159915,0.13657771|0.12069825,0.09022090981321419,False,0.0,515790:0.500000|159915:0.500000
momentum_bond_defense,2025-08-14,2025-08-15,512400|512480,0.13973799|0.09593023,0.1067240833938101,False,0.0,512400:0.500000|512480:0.500000
momentum_bond_defense,2025-09-11,2025-09-12,159915|515030,0.23671300|0.23639075,0.2150722303165237,False,0.0,159915:0.500000|515030:0.500000
momentum_bond_defense,2025-10-17,2025-10-20,515220|512400,0.11122047|0.10735586,0.17505162523654746,False,0.0,515220:0.500000|512400:0.500000
momentum_bond_defense,2025-11-14,2025-11-17,515790|515030,0.14583333|0.11278195,0.15121564255271014,False,0.0,515790:0.500000|515030:0.500000
momentum_bond_defense,2025-12-12,2025-12-15,512660|512480,0.05025554|0.02857143,0.13038949021002816,False,0.0,512660:0.500000|512480:0.500000
momentum_bond_defense,2026-01-13,2026-01-14,512980|512660,0.34131113|0.25871857,0.13474678039754096,False,0.0,512980:0.500000|512660:0.500000
momentum_bond_defense,2026-02-10,2026-02-11,515790|515220,0.09011628|0.05827937,0.14191111871223241,False,0.0,515790:0.500000|515220:0.500000
momentum_bond_defense,2026-03-18,2026-03-19,515220|512800,0.09353147|0.01007557,0.12123321290514742,False,0.0,515220:0.500000|512800:0.500000
momentum_bond_defense,2026-04-16,2026-04-17,515030|159915,0.09282245|0.08568005,0.23071315499484393,False,0.0,515030:0.500000|159915:0.500000
momentum_bond_defense,2026-05-19,2026-05-20,512480|159915,0.31543210|0.08222958,0.12853317584569263,False,0.0,512480:0.500000|159915:0.500000
momentum_bond_defense,2026-06-16,2026-06-17,512480|159915,0.05771938|0.04818970,0.19639878197524746,False,0.0,512480:0.500000|159915:0.500000
